"metabolite";"Time";"Treatment";"L";"L_se";"U";"U_se";"Enrichment";"P_Value"
"Glycolate";"30";"Fe";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Glycolate";"30";"P";0.00134814077911596;0.000581543676373713;0.00125422704622995;0.00114390162718264;9.39137328860109e-05;0.327918248295329
"Glycolate";"60";"C";0.000682180464629682;0.000256806061593763;0.000699770363087413;0.00069941327023424;-1.7589898457731e-05;0.132602696295754
"Glycolate";"60";"Fe";0.00184422197266814;0.00184386487981497;3.57092853172236e-07;0;0.00184386487981497;0.211855398583397
"Glycolate";"60";"P";0.0014404801383764;0.00078752010367475;0.000474776056125467;0.000334274018858465;0.000965704082250935;0.333215016964309
"Glycolate";"120";"C";0.00138569139229258;0.000594653832149108;0.000800561968002652;0.000333650703902449;0.000585129424289927;0.194314746370463
"Glycolate";"120";"Fe";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Glycolate";"120";"P";0.000261226876408267;0.000260869783555095;0.000498172415897103;0.000497815323043931;-0.000236945539488836;0.617202758002118
"Hydroxyglutarate";"15";"C";7.20130480031212e-05;7.1655955149949e-05;0.000245391446266405;0.000221253026637527;-0.000173378398263284;0.779656991755661
"Hydroxyglutarate";"15";"Fe";0.00509180027163687;0.00243461455309008;0.000438765042424125;0.000327160120491197;0.00465303522921275;0.00897140566781907
"Hydroxyglutarate";"15";"P";0.00357802417352472;0.000848477350406931;0.00148604931727215;0.000901587738677972;0.00209197485625257;0.0549276214428562
"Hydroxyglutarate";"30";"C";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Hydroxyglutarate";"30";"Fe";0.00824298343078989;0.000957590362265911;0.000152251048147008;0.000151893955293836;0.00809073238264289;0.0048503925341148
"Hydroxyglutarate";"30";"P";0.00202100387278595;0.000958350491555123;0.00111629169725583;0.000663806999063028;0.000904712175530123;0.200982679178368
"Hydroxyglutarate";"60";"C";0.0015091097938665;0.00115359020996452;3.38386656378668e-05;3.34815727846945e-05;0.00147527112822863;0.220343008244339
"Hydroxyglutarate";"60";"Fe";0.00756823598313561;0.00126738701802709;0.00125130351273933;0.00125094641988616;0.00631693247039628;0.00887505682614533
"Hydroxyglutarate";"60";"P";0.00526361235093289;0.00110539261611208;7.1890432484121e-05;7.15333396309488e-05;0.00519172191844877;0.0048503925341148
"Hydroxyglutarate";"120";"C";0.00296796330759877;0.000896676713884319;0.000341590426213785;0.000341233333360612;0.00262637288138499;0.0224542949480713
"Hydroxyglutarate";"120";"Fe";0.00488190291392867;0.00299082898820363;7.59052221684696e-05;7.55481293152974e-05;0.0048059976917602;0.220343008244339
"Hydroxyglutarate";"120";"P";0.00630144681503618;0.00179676531654581;0.000365599985456232;0.000270443504541898;0.00593584682957995;0.0172268185197356
"Isocitrate";"15";"C";0.0136185697440155;0.00402403770933423;0.00446629362819424;0.00152247368445602;0.00915227611582129;0.0277777777777778
"Isocitrate";"15";"Fe";0.00755580585739429;0.00203945025994738;0.00232721855202541;0.000563809562146973;0.00522858730536888;0.0555555555555556
"Isocitrate";"15";"P";0.00247413682228416;0.000334081027298302;0.00231662465076604;0.000362761052876927;0.000157512171518115;0.365079365079365
"Isocitrate";"30";"C";0.00739955482391539;0.00247324646861;0.00415546519225231;0.00109215936662605;0.00324408963166308;0.206349206349206
"Isocitrate";"30";"Fe";0.00476318192332372;0.00063389488926573;0.00324707156885781;0.000455200643637747;0.00151611035446591;0.0476190476190476
"Isocitrate";"30";"P";0.00212049795642721;0.000473601487413471;0.00171329948303922;0.000480337865413367;0.00040719847338799;0.21031746031746
"Isocitrate";"60";"C";0.0134430734800958;0.00114450377684087;0.00908941273740624;0.00418464974336798;0.00435366074268953;0.0753968253968254
"Isocitrate";"60";"Fe";0.00274472908140964;0.000851565311009587;0.00468329321198021;0.00294794609648381;-0.00193856413057057;0.420634920634921
"Isocitrate";"60";"P";0.00400655542425646;0.00107547164091839;0.00189200607087952;0.000265371322638842;0.00211454935337694;0.0277777777777778
"Isocitrate";"120";"C";0.0141099693154519;0.00142299930330998;0.00818784867403943;0.00223902909023955;0.00592212064141251;0.0476190476190476
"Isocitrate";"120";"Fe";0.00430782112484525;0.0006401960521347;0.0033552169872475;0.000942906345318314;0.000952604137597752;0.21031746031746
"Isocitrate";"120";"P";0.00349015769594652;0.000201763060113864;0.0020792345413619;0.000213500276558132;0.00141092315458461;0.00793650793650794
"Itaconate";"15";"C";0.784927451251555;0.00602403895945795;0.783661723179888;0.00322385811928367;0.00126572807166692;0.579365079365079
"Itaconate";"15";"Fe";0.77105219743027;0.00415974507788483;0.76537995612041;0.0040622496282819;0.0056722413098601;0.206349206349206
"Itaconate";"15";"P";0.685351962065164;0.0108048089794596;0.716413430129086;0.0192413802280696;-0.0310614680639218;0.944444444444444
"Itaconate";"30";"C";0.771093313775217;0.00841022465656057;0.782856525917286;0.0015541571482118;-0.0117632121420689;0.984126984126984
"Itaconate";"30";"Fe";0.768907978474416;0.00270195076908009;0.771266729651415;0.00221694015669612;-0.0023587511769998;0.78968253968254
"Itaconate";"30";"P";0.694530797467715;0.0172905289890863;0.673446944898628;0.0128082387717747;0.0210838525690877;0.154761904761905
"Itaconate";"60";"C";0.773646933884435;0.00428318356107668;0.769281912132571;0.00499871029483418;0.00436502175186415;0.21031746031746
"Itaconate";"60";"Fe";0.76115830508651;0.00303255053811478;0.744820722400763;0.0197721067689468;0.0163375826857478;0.654761904761905
"Itaconate";"60";"P";0.638150271072218;0.0253730317740769;0.676388709708506;0.00475599606091692;-0.0382384386362885;0.888888888888889
"Itaconate";"120";"C";0.783479063812739;0.00506113173309044;0.779136275606192;0.00551848956433158;0.00434278820654721;0.345238095238095
"Itaconate";"120";"Fe";0.766922908623294;0.0161246526273491;0.761977366382434;0.0050238847589858;0.00494554224086063;0.154761904761905
"Itaconate";"120";"P";0.667838110311221;0.0197699196219218;0.644585508360461;0.00666680238295299;0.0232526019507605;0.345238095238095
"Lactate";"15";"C";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Lactate";"15";"Fe";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Lactate";"15";"P";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Lactate";"30";"C";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Lactate";"30";"Fe";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Lactate";"30";"P";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Lactate";"60";"C";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Lactate";"60";"Fe";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Lactate";"60";"P";3.57092853172236e-07;0;0.0667098565317795;0.0667094994389263;-0.0667094994389264;0.884930329778292
"Lactate";"120";"C";3.57092853172236e-07;0;0.00035870252194946;0.000358345429096288;-0.000358345429096288;0.884930329778292
"Lactate";"120";"Fe";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Lactate";"120";"P";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Malate";"15";"C";0.0154833920633934;0.000431144962250403;0.0146538047677454;0.000593275487932008;0.000829587295647955;0.154761904761905
"Malate";"15";"Fe";0.00778832957948938;0.00189992769040138;0.00883983677062912;0.000548083446835099;-0.00105150719113974;0.634920634920635
"Malate";"15";"P";0.0067079297647826;0.000690544136997942;0.00790233679969798;0.00102704206503176;-0.00119440703491538;0.857142857142857
"Malate";"30";"C";0.0143243300766108;0.000860598959688505;0.015418325819346;0.000504545099768383;-0.00109399574273519;0.904761904761905
"Malate";"30";"Fe";0.00809312901235381;0.00204949101642674;0.00997728438280322;0.00117237986965514;-0.00188415537044941;0.78968253968254
"Malate";"30";"P";0.00983353820437641;0.00162990454565996;0.00913281437577368;0.00165660226478274;0.00070072382860273;0.273809523809524
"Malate";"60";"C";0.0159953962997053;0.00119944888037188;0.0135042301554115;0.00168747878159943;0.00249116614429376;0.111111111111111
"Malate";"60";"Fe";0.0102328225384578;0.00165659406940269;0.0126579359679067;0.00101665418320846;-0.00242511342944889;0.924603174603175
"Malate";"60";"P";0.00910918728477847;0.000916756914347416;0.0112508861602251;0.000662635694090564;-0.0021416988754466;0.972222222222222
"Malate";"120";"C";0.0162922553916119;0.000519402496936162;0.0162865272306928;0.000528444015790756;5.72816091905931e-06;0.5
"Malate";"120";"Fe";0.0120579959843407;0.0012727389642171;0.00965216511637007;0.00138367081189234;0.00240583086797067;0.111111111111111
"Malate";"120";"P";0.00997749960074063;0.00174481637529925;0.0105327858398329;0.000766421733901116;-0.000555286239092307;0.654761904761905
"Oxalate";"15";"C";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Oxalate";"15";"Fe";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Oxalate";"15";"P";0.00112370708093913;0.000904512292923124;4.8438948993265e-06;4.48680204615426e-06;0.0011188631860398;0.280254545719257
"Oxalate";"30";"C";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Oxalate";"30";"Fe";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Oxalate";"30";"P";0.000380822152392073;0.000380465059538901;7.28745205619144e-05;7.25174277087421e-05;0.000307947631830159;0.5
"Oxalate";"60";"C";0.000431086805998954;0.000265108737917537;3.57092853172236e-07;0;0.000430729713145782;0.0898562474394999
"Oxalate";"60";"Fe";0.000555486845911448;0.00022683165651738;3.57092853172236e-07;0;0.000555129753058276;0.036002828777749
"Oxalate";"60";"P";0.00421926604066237;0.00198418573001165;3.57092853172236e-07;0;0.0042189089478092;0.0126849299110269
"Oxalate";"120";"C";0.00198116314654187;0.000614906454961033;2.85347916279965e-05;2.81776987748243e-05;0.00195262835491387;0.0224542949480713
"Oxalate";"120";"Fe";0.000986463766872611;0.000436897652325795;3.57092853172236e-07;0;0.000986106674019439;0.036002828777749
"Oxalate";"120";"P";0.00144204246799375;0.000853370700313088;3.57092853172236e-07;0;0.00144168537514058;0.036002828777749
"Oxaloacetate";"15";"C";0.106880463733217;0.0356327303499633;0.0155113820647136;0.00893955934432357;0.0913690816685035;0.0453441830856021
"Oxaloacetate";"15";"Fe";0.014423468376935;0.00215876458092868;0.0220118583448578;0.00264144358821134;-0.00758838996792289;0.944444444444444
"Oxaloacetate";"15";"P";0.112570307356323;0.0329633606780798;0.0660867745258706;0.0293118348132103;0.0464835328304523;0.142857142857143
"Oxaloacetate";"30";"C";0.0891734317288543;0.0469810826952459;3.57092853172236e-07;0;0.0891730746360011;0.00539979544100461
"Oxaloacetate";"30";"Fe";0.0340398271009074;0.00564739379370956;0.0406115252186418;0.00687076704830139;-0.00657169811773448;0.654761904761905
"Oxaloacetate";"30";"P";0.0627643930886939;0.00743306030786321;0.0642661260831836;0.0206063595538325;-0.00150173299448977;0.345238095238095
"Oxaloacetate";"60";"C";0.0662309010141592;0.0112470506464658;0.0271241588798476;0.00748271236412147;0.0391067421343115;0.00793650793650794
"Oxaloacetate";"60";"Fe";0.0334189217342133;0.00467044555455822;0.0397732599572605;0.00197245459871374;-0.00635433822304721;0.845238095238095
"Oxaloacetate";"60";"P";0.127395682768066;0.019487808921363;0.0420940253893285;0.00764080786504105;0.0853016573787378;0.00396825396825397
"Oxaloacetate";"120";"C";0.0213672444129138;0.00131250825058694;0.0410760338038759;0.00587954980270454;-0.0197087893909621;1
"Oxaloacetate";"120";"Fe";0.0350712675713057;0.00225730884206473;0.0285975470318844;0.00448338885879754;0.00647372053942135;0.0753968253968254
"Oxaloacetate";"120";"P";0.0352045848739553;0.00515814813558895;0.0386879045479537;0.00346030564884944;-0.00348331967399847;0.78968253968254
"Oxoglutarate";"15";"C";0.00165306426812095;6.06881981796942e-05;0.00101805501978907;0.000168715689952669;0.000635009248331875;0.00793650793650794
"Oxoglutarate";"15";"Fe";0.000337332997792935;0.000208499739695304;3.57092853172236e-07;0;0.000336975904939762;0.0208100314641828
"Oxoglutarate";"15";"P";0.00194546750623138;0.000185872629601466;0.00102626636539633;0.000252079496280998;0.000919201140835044;0.0317460317460317
"Oxoglutarate";"30";"C";0.00199151987881959;0.000689284270105663;0.0024304875750961;0.000136447940007939;-0.000438967696276504;0.547619047619048
"Oxoglutarate";"30";"Fe";0.000942982411978798;0.000726348025900415;3.57092853172236e-07;0;0.000942625319125626;0.0126849299110269
"Oxoglutarate";"30";"P";0.00252831363749578;0.000338362200196413;0.00314069256081604;0.000215561568964469;-0.000612378923320261;0.924603174603175
"Oxoglutarate";"60";"C";0.00402971658652816;0.00075065221285563;0.0027124955000049;0.00109741228823027;0.00131722108652326;0.154761904761905
"Oxoglutarate";"60";"Fe";0.0015328298046856;0.000406052631346177;1.80915648724153e-05;1.77344720192431e-05;0.00151473823981319;0.0048503925341148
"Oxoglutarate";"60";"P";0.00378046181187353;0.000417632878718457;0.00217638759529551;0.000856134968621874;0.00160407421657802;0.111111111111111
"Oxoglutarate";"120";"C";0.00569221631844376;0.000212988014954145;0.00433069242099072;0.00114410524255918;0.00136152389745304;0.21031746031746
"Oxoglutarate";"120";"Fe";0.00531653611997508;0.00128539923861915;3.57092853172236e-07;0;0.00531617902712191;0.00374747875846762
"Oxoglutarate";"120";"P";0.00315339220626817;0.000892633750097397;0.00502899827834061;0.000357722869605945;-0.00187560607207245;0.924603174603175
"Pyruvate";"15";"C";3.57092853172236e-07;0;1.88473063370087e-05;1.84902134838364e-05;-1.84902134838364e-05;0.884930329778292
"Pyruvate";"15";"Fe";0.000917378311917757;0.000546538295175842;1.88954021533654e-05;1.85383093001932e-05;0.000898482909764391;0.15418466793076
"Pyruvate";"15";"P";0.00116573388678133;0.00116537679392815;1.2647036678078e-05;1.22899438249058e-05;0.00115308685010325;0.566592357436289
"Pyruvate";"30";"C";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Pyruvate";"30";"Fe";0.000556288367384758;0.000555931274531586;3.57092853172236e-07;0;0.000555931274531586;0.211855398583397
"Pyruvate";"30";"P";0.00121692191631331;0.000578959209167609;3.57092853172236e-07;0;0.00121656482346013;0.036002828777749
"Pyruvate";"60";"C";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Pyruvate";"60";"Fe";2.16941055658032e-05;2.1337012712631e-05;8.4173335631404e-05;6.19296911178624e-05;-6.24792300656007e-05;0.779656991755661
"Pyruvate";"60";"P";0.000822945166469626;0.000324470516513416;0.000114835754201959;0.000114478661348787;0.000708109412267667;0.0373195915278042
"Pyruvate";"120";"C";2.13177043701525e-05;2.09606115169803e-05;6.25169635242828e-06;5.89460349925605e-06;1.50660080177242e-05;0.5
"Pyruvate";"120";"Fe";0.000865550504527073;0.000456212360228266;3.57092853172236e-07;0;0.000865193411673901;0.036002828777749
"Pyruvate";"120";"P";0.000647079258558242;0.00042018132718958;3.57092853172236e-07;0;0.000646722165705069;0.0898562474394999
"Succinate";"15";"C";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Succinate";"15";"Fe";1.19901925269626e-05;1.16330996737904e-05;3.57092853172236e-07;0;1.16330996737904e-05;0.185546684761349
"Succinate";"15";"P";3.49690095055105e-05;3.46119166523382e-05;2.66207590405429e-05;2.62636661873707e-05;8.34825046496752e-06;0.566592357436289
"Succinate";"30";"C";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Succinate";"30";"Fe";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Succinate";"30";"P";2.51689171534492e-05;2.4811824300277e-05;3.57092853172236e-07;0;2.4811824300277e-05;0.211855398583397
"Succinate";"60";"C";8.51911532355328e-05;5.9169238081088e-05;3.57092853172236e-07;0;8.48340603823606e-05;0.0898562474394999
"Succinate";"60";"Fe";8.76462320731364e-05;6.93268173229825e-05;3.57092853172236e-07;0;8.72891392199641e-05;0.036002828777749
"Succinate";"60";"P";6.26015114113988e-05;3.90089392276291e-05;3.57092853172236e-07;0;6.22444185582266e-05;0.0898562474394999
"Succinate";"120";"C";8.209762492524e-05;5.70036682275796e-05;3.57092853172236e-07;0;8.17405320720677e-05;0.0898562474394999
"Succinate";"120";"Fe";3.57092853172236e-07;0;3.57092853172236e-07;0;0;1
"Succinate";"120";"P";5.56248374552334e-05;4.76492932490236e-05;3.57092853172236e-07;0;5.52677446020612e-05;0.0898562474394999
