"010_blank_50% MeOH.cdf";"011_extraction blank.cdf";"013_1 uM std mix.cdf";"014_10 uM std mix.cdf";"015_50 uM std mix.cdf";"016_100 uM std mix.cdf";"018_O1.cdf";"019_O2.cdf";"020_O3.cdf";"021_O4.cdf";"022_O5.cdf";"023_O6.cdf";"024_O7.cdf";"025_O8.cdf";"026_O9.cdf";"027_O10.cdf";"028_QC_1.cdf";"029_O11.cdf";"030_O12.cdf";"031_O13.cdf";"032_O14.cdf";"033_O15.cdf";"034_O17.cdf";"035_O18.cdf";"036_O19.cdf";"037_O20.cdf";"038_QC_2.cdf";"039_O21.cdf";"040_O22.cdf";"042_O24.cdf";"043_O25.cdf";"044_O26.cdf";"045_O27.cdf";"046_O28.cdf";"047_O29.cdf";"048_O30.cdf";"049_QC_3.cdf";"050_O31.cdf";"051_O32.cdf";"052_O33.cdf";"053_O34.cdf";"054_O35.cdf";"055_O36.cdf";"056_O37.cdf";"057_O38.cdf";"058_O39.cdf";"060_QC_4.cdf";"061_O41.cdf";"062_O42.cdf";"063_O43.cdf";"064_O44.cdf";"065_O45.cdf";"066_O46.cdf";"067_O47.cdf";"068_O48.cdf";"069_O49.cdf";"070_O50.cdf";"071_QC_5.cdf";"072_O51.cdf";"073_O52.cdf";"074_O53.cdf";"075_O54.cdf";"076_O55.cdf";"077_O56.cdf";"078_O57.cdf";"079_O58.cdf";"080_O59.cdf";"081_O60.cdf";"082_QC_6.cdf";"083_O61.cdf";"084_O62.cdf";"085_O63.cdf";"086_O64.cdf";"087_O65.cdf";"088_O66.cdf";"089_O67.cdf";"090_O68.cdf";"091_O69.cdf";"092_O70.cdf";"093_QC_7.cdf";"094_O71.cdf";"095_O72.cdf";"096_O73.cdf";"097_O74.cdf";"098_O75.cdf";"099_O76.cdf";"100_O77.cdf";"101_O78.cdf";"102_O79.cdf";"103_O80.cdf";"104_QC_8.cdf";"105_O81.cdf";"106_O82.cdf";"107_O83.cdf";"108_O84.cdf";"109_O85.cdf";"110_O86.cdf";"111_O87.cdf";"112_O88.cdf";"113_O89.cdf";"114_O90.cdf";"115_QC_9.cdf";"116_O91.cdf";"117_O92.cdf";"118_O93.cdf";"119_O94.cdf";"120_O95.cdf";"121_O96.cdf";"122_O97.cdf";"123_O98.cdf";"124_O99.cdf";"125_O100.cdf";"126_QC_10.cdf";"127_O101.cdf";"128_O102.cdf";"129_O103.cdf";"130_O104.cdf";"131_O105.cdf";"132_O106.cdf";"133_O107.cdf";"134_O108.cdf";"135_O109.cdf";"136_QC_11.cdf";"137_O110.cdf";"138_O111.cdf";"139_O112.cdf";"140_O113.cdf";"141_O114.cdf";"142_O115.cdf";"143_O116.cdf";"144_O117.cdf";"145_O118.cdf";"146_QC_12.cdf";"147_O119.cdf";"148_O120.cdf";"metabolite";"derivative";"isotopologue";"resolution"
"11";"3282.9";"1294.9";"104453.5";"685827.4";"1877012.1";"3055950.5";"218298.4";"254296.6";"223523.8";"186318.1";"270532.4";"181571.5";"153330.8";"227489.6";"158432.6";"257333.6";"155694.3";"175592.6";"181698.7";"153501.9";"185497.9";"204079.7";"137739.0";"166296.3";"156417.4";"123116.1";"157136.9";"153575.7";"63081.5";"45591.2";"43844.2";"60844.0";"40465.5";"35516.5";"27661.7";"32568.2";"160712.3";"199233.7";"235255.8";"173359.7";"202323.8";"174757.6";"125244.3";"147926.6";"212694.5";"288800.5";"155738.1";"270646.8";"211407.2";"147596.4";"177140.1";"238488.8";"102947.7";"167430.7";"156200.1";"176566.0";"307894.3";"171381.0";"49538.3";"68881.1";"45620.5";"73418.3";"46248.1";"65248.2";"56470.7";"24486.7";"83688.5";"59545.3";"172801.1";"286693.5";"218167.9";"181064.4";"359320.6";"142264.1";"198283.6";"193585.8";"181951.8";"158693.5";"220996.0";"166512.5";"184132.3";"250502.8";"208857.0";"183479.8";"316896.7";"243565.2";"99476.8";"204097.6";"208223.9";"182449.8";"160478.6";"86912.1";"74983.0";"80858.1";"56646.0";"62588.0";"50945.0";"45270.8";"61910.6";"37565.9";"45265.9";"173888.6";"298218.8";"305251.9";"176812.8";"232663.6";"205521.3";"204466.5";"177983.1";"185657.2";"219388.6";"198677.2";"171531.1";"199963.2";"155863.1";"166837.4";"166953.3";"211935.3";"288187.7";"240468.3";"148498.1";"155421.3";"178559.3";"249532.3";"67177.6";"124081.9";"115409.7";"78865.7";"57720.6";"39148.2";"42145.8";"74679.5";"177007.5";"102980.4";"31456.7";"fumarate_387";0;0;0
"12";"0.0";"0.0";"5859.0";"71093.3";"210161.6";"339983.9";"17205.7";"23824.9";"17997.4";"19249.7";"26479.9";"12946.1";"18162.1";"23560.7";"9266.0";"36848.1";"12269.1";"17512.0";"13019.2";"16037.7";"17273.0";"15995.2";"9743.2";"19963.6";"15372.9";"13299.9";"6010.7";"16570.0";"3641.2";"932.7";"701.0";"1146.9";"0.0";"2816.5";"2814.6";"2304.3";"3140.3";"20702.4";"20735.0";"17700.3";"21451.0";"13456.1";"7019.9";"6040.4";"17322.3";"31522.8";"4955.7";"23465.7";"20599.4";"15661.8";"17627.7";"21073.1";"6092.7";"10787.5";"14623.2";"22740.6";"43619.8";"9157.2";"3838.7";"3925.1";"1010.9";"3520.9";"4721.5";"1121.1";"2626.1";"1473.8";"3257.0";"1839.9";"3829.8";"23747.6";"28327.0";"23118.4";"52980.2";"15700.4";"20267.8";"28249.0";"16934.3";"9926.6";"27300.7";"10987.0";"9066.0";"17750.3";"26977.6";"16410.0";"29082.8";"20930.4";"4898.3";"18472.0";"22155.8";"21039.7";"10966.3";"5315.8";"6084.5";"3395.1";"1164.7";"1376.8";"0.0";"2228.6";"4777.5";"1250.9";"1487.1";"8676.4";"30346.4";"43321.3";"7195.1";"20344.9";"18660.2";"22940.0";"17317.8";"27579.1";"15970.1";"24948.5";"10207.7";"16252.4";"19370.6";"20062.5";"18987.0";"19643.2";"17882.7";"26752.6";"12406.4";"9446.1";"6234.8";"26504.4";"3868.2";"10926.5";"6770.2";"3127.3";"2863.9";"913.5";"1732.8";"1400.6";"10144.0";"4625.3";"855.4";"fumarate_388";0;0;0
"13";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"fumarate_389";0;0;0
"14";"489.4";"269325.0";"3424268.3";"23174728.2";"94006377.4";"131838930.6";"18218153.7";"26614162.9";"21519375.8";"17471186.0";"34604077.0";"15190769.9";"16651905.1";"27471976.1";"20880648.2";"22774984.0";"21817425.9";"18186226.6";"22094133.7";"18642789.2";"24416427.5";"29891309.7";"15141858.9";"26070197.2";"13034351.9";"12029844.1";"22078591.2";"17598510.7";"12345032.9";"10518064.6";"12711991.9";"17177779.2";"14405343.2";"10450878.8";"10593640.7";"12839679.2";"22032371.3";"29840343.5";"26514654.9";"23456896.4";"16944624.9";"18894727.2";"18018272.7";"17347615.8";"15581990.2";"19467149.9";"22126914.9";"27307816.2";"23972550.1";"19408644.6";"24561683.8";"17723422.3";"8407181.8";"13978910.7";"15364824.2";"17250494.9";"21209418.7";"22345665.2";"16523880.6";"13450931.4";"13162456.3";"16945052.6";"17381143.4";"10702842.6";"11246393.1";"9355725.7";"10947294.5";"11355980.6";"22511395.9";"25548435.7";"20423564.2";"23692609.6";"26287838.6";"23135343.3";"21500238.1";"16550722.6";"24814243.5";"25715181.8";"17779452.4";"22930292.4";"28182832.5";"30067061.5";"28818202.5";"18704510.2";"34378632.5";"14401862.2";"14085197.4";"13266855.8";"15101358.7";"17732162.1";"22975509.8";"17478233.9";"18230486.9";"19040346.2";"14449157.2";"20768976.0";"13399615.3";"7518543.3";"11937204.3";"8292063.0";"14302326.5";"23226375.4";"30948478.6";"38494895.5";"25630454.1";"27952041.9";"24831372.8";"21024227.3";"13770956.3";"16075461.6";"17678890.3";"14416547.0";"23308830.4";"25263886.9";"16961686.4";"22787935.6";"20887980.1";"18810860.8";"22281688.2";"9271253.9";"7891352.4";"11649587.7";"23594076.3";"8985383.1";"20517966.6";"22677848.2";"20223364.6";"25591857.8";"18589162.7";"5138517.0";"8027614.4";"8594293.1";"23791475.8";"9644998.5";"7901009.0";"succinate_387";0;0;0
"15";"403.9";"48376.7";"631350.4";"4063105.6";"16445951.1";"25336648.8";"3055554.8";"4664497.0";"3683209.2";"2950517.6";"6046548.7";"2597649.8";"2845305.8";"5041427.8";"3674106.0";"3894642.4";"3861806.1";"3060201.8";"3793584.6";"3117717.5";"4311437.1";"5344965.5";"2624211.6";"4908223.4";"2197434.5";"1994938.3";"3985106.3";"3113428.9";"2066304.1";"1738903.4";"2085045.5";"3027853.5";"2517737.4";"1753650.4";"1818756.6";"2198418.6";"3819188.5";"5281587.2";"4616566.8";"3957912.3";"2833533.7";"3178298.2";"3237603.5";"3050221.1";"2748179.3";"3486511.5";"4000802.2";"4752110.0";"4105139.0";"3255406.9";"4136935.3";"2966652.7";"1571689.6";"2451985.4";"2674784.3";"3134644.9";"3788832.6";"4002013.8";"2805278.9";"2222765.7";"2113870.5";"2861639.4";"2884513.2";"1838421.3";"1997401.6";"1679319.2";"1866659.3";"2053949.2";"4024782.3";"4496559.4";"3443707.6";"4052071.0";"4619491.4";"3927984.7";"3987744.2";"2950242.2";"4603566.9";"4770836.2";"3401582.9";"4079716.1";"5021308.5";"5334993.4";"5044124.6";"3155109.3";"6170255.7";"2577973.3";"2563122.7";"2318734.8";"2670885.6";"3322705.6";"4125407.4";"2981958.3";"3083354.5";"3207074.8";"2456872.2";"3542235.8";"2400791.0";"1400635.2";"2135601.3";"1537385.4";"2579904.5";"4136700.0";"5408068.1";"6727225.6";"4453875.8";"4929443.5";"4257469.4";"4173727.3";"2559010.1";"3043747.3";"3225344.6";"2586477.2";"4247481.8";"4339973.8";"2857088.9";"3895572.5";"3503474.1";"3158171.0";"4026934.1";"1651869.0";"1492761.9";"2169309.5";"4213647.8";"1619593.7";"3495446.3";"3830836.3";"3448947.0";"4447937.8";"3076966.9";"949477.0";"1455086.9";"1675553.7";"4289988.1";"1845328.0";"1471586.1";"succinate_388";0;0;0
"16";"443.3";"9898.5";"99721.9";"583218.6";"2124296.6";"3374965.5";"473564.5";"677146.7";"544232.2";"432736.5";"823018.8";"387676.6";"422662.0";"691170.7";"545177.2";"580207.4";"580356.2";"461136.2";"567359.9";"471918.8";"646378.9";"777867.8";"409913.9";"724182.4";"354097.0";"310718.2";"568151.3";"462971.3";"304873.7";"263086.1";"344820.5";"467138.8";"364564.1";"281044.5";"283866.7";"350628.6";"578426.9";"723126.1";"663084.8";"577953.0";"422983.0";"466113.0";"477029.2";"456703.1";"419920.9";"528649.9";"571147.9";"718504.7";"598267.6";"489523.7";"629248.4";"472022.6";"261531.6";"400170.3";"413235.7";"479968.2";"570502.8";"600320.5";"405899.3";"349312.2";"314202.2";"416682.7";"431228.8";"282749.7";"320512.0";"251779.3";"279659.4";"297880.6";"588861.1";"644895.1";"522381.6";"620783.9";"665924.5";"585344.7";"584170.0";"461497.8";"665612.7";"714546.7";"525659.8";"593587.3";"731109.7";"766731.1";"719143.9";"469673.0";"868604.4";"395199.5";"400893.7";"365769.5";"421076.4";"487596.9";"587986.1";"453320.1";"455808.6";"477409.5";"376307.1";"508789.0";"363249.9";"216766.4";"326809.6";"237727.1";"407474.2";"627074.4";"743172.9";"937046.7";"633898.5";"716489.6";"599328.6";"625682.5";"391113.1";"465718.1";"485466.3";"386798.4";"604079.3";"667766.6";"455795.4";"590695.9";"554204.5";"485577.9";"612002.6";"261842.6";"231225.9";"324021.1";"615227.0";"241360.0";"520532.1";"553351.2";"507450.0";"615431.1";"488357.2";"136107.6";"213456.1";"259421.2";"633082.0";"272389.5";"216942.4";"succinate_389";0;0;0
"17";"0.0";"1089.6";"8557.3";"72550.4";"258773.3";"376210.4";"59777.7";"70188.8";"69044.7";"55917.4";"106109.0";"46941.4";"54089.4";"92529.3";"62131.7";"79104.4";"69723.8";"59189.1";"73488.8";"60368.5";"81706.9";"95024.3";"57592.1";"80365.6";"43710.9";"43281.0";"71380.6";"53769.5";"39786.4";"35684.4";"49280.2";"58682.2";"49126.5";"37132.8";"30804.3";"50329.4";"71764.2";"89812.7";"77609.2";"73563.5";"50204.9";"56304.3";"56518.1";"52591.5";"46797.6";"68416.2";"74797.6";"79026.1";"66461.6";"57638.2";"86106.1";"48333.8";"28277.7";"46520.0";"47355.0";"60193.0";"65055.5";"72954.3";"52018.1";"45457.9";"40295.6";"54246.8";"53173.1";"40145.4";"37884.4";"31238.0";"43288.0";"42490.7";"70041.7";"78606.0";"67435.0";"73725.1";"83213.5";"67377.4";"73393.2";"68406.8";"81968.9";"90930.8";"68345.2";"79327.3";"90907.4";"93551.4";"89303.6";"61142.5";"108509.0";"54266.8";"46258.8";"50296.4";"51453.7";"75085.3";"74583.7";"57991.3";"57069.9";"53401.4";"53798.5";"62717.2";"46538.5";"29115.6";"38676.9";"30013.6";"56513.5";"66253.3";"95567.6";"107896.9";"75228.4";"91287.7";"79953.6";"70407.1";"53288.0";"65790.1";"63805.1";"53715.7";"79576.6";"91708.8";"54319.4";"75755.6";"72171.5";"60052.8";"77232.9";"34330.4";"26064.6";"38400.5";"67789.3";"29037.4";"59178.9";"67626.5";"64048.7";"77503.9";"59185.5";"19567.4";"22052.4";"30707.8";"79640.2";"39079.7";"27263.0";"succinate_390";0;0;0
"18";"445.1";"932.0";"927.8";"536.4";"564.0";"0.0";"1957.9";"793.9";"442.5";"1305.5";"504.6";"564.7";"0.0";"2358.5";"2308.8";"2447.9";"525.2";"2564.8";"0.0";"0.0";"502.3";"964.9";"1406.6";"1010.6";"762.6";"1225.7";"2509.3";"448.7";"0.0";"1049.9";"461.8";"550.2";"506.6";"2365.8";"2824.5";"3794.7";"574.1";"544.6";"1116.3";"0.0";"1378.6";"1555.9";"0.0";"0.0";"597.0";"479.2";"0.0";"753.2";"542.0";"1837.4";"1892.2";"1164.4";"1876.6";"458.6";"1281.8";"2681.7";"0.0";"0.0";"0.0";"815.1";"614.7";"1391.3";"890.3";"544.6";"1978.5";"1395.5";"1226.1";"770.1";"800.8";"0.0";"0.0";"574.6";"0.0";"3028.5";"0.0";"929.8";"1843.2";"0.0";"0.0";"2961.8";"1272.7";"1718.5";"2825.4";"2306.8";"4723.3";"920.5";"487.6";"1303.9";"2329.9";"2492.7";"575.7";"631.9";"1240.8";"515.3";"0.0";"577.7";"1308.3";"642.7";"1209.7";"1583.4";"634.0";"2916.8";"2747.1";"1515.8";"525.9";"730.1";"0.0";"599.9";"1222.9";"0.0";"1124.3";"1189.6";"1485.2";"1638.8";"1900.4";"0.0";"655.2";"681.1";"3275.6";"1051.4";"744.7";"1953.3";"527.3";"2508.8";"1448.6";"3172.1";"1432.0";"607.2";"3463.6";"1787.9";"0.0";"2402.8";"677.1";"1301.4";"1389.4";"succinate_391";0;0;0
"19";"17535.7";"265317.5";"3358710.1";"37716311.4";"103051461.3";"138088892.2";"293740912.4";"260423096.6";"283715331.1";"245537945.3";"266479845.2";"294673157.8";"266789830.7";"265703241.3";"281631636.5";"316055041.3";"238469634.0";"200863171.1";"205738827.1";"205336420.9";"212332072.5";"223904990.2";"207206444.0";"229626089.3";"193965399.6";"160894848.4";"237795588.8";"198767774.6";"208622117.8";"216779268.6";"185118887.0";"204989242.1";"190532807.2";"188035219.3";"175420430.5";"181132948.2";"239084822.9";"299287015.7";"306891658.6";"281787721.6";"255366143.8";"276368928.7";"266496876.1";"286875382.5";"225433548.8";"261910950.5";"239751954.0";"248411241.7";"222281030.2";"183403277.1";"204884101.2";"214819252.6";"139717402.1";"207252781.6";"187910865.5";"206324531.4";"238281814.5";"239425298.8";"215847944.9";"235169230.6";"155416441.7";"217337945.2";"200640820.2";"211376405.5";"206622257.9";"157535206.6";"241811934.3";"209732409.0";"239204847.2";"292052231.0";"292011806.1";"184260878.8";"277990723.9";"223362179.5";"278867473.7";"255360591.8";"280687011.6";"317183625.1";"211692498.7";"241075797.2";"234153587.5";"251755683.5";"204398106.3";"215589520.5";"273417681.8";"230966421.4";"161586653.8";"230839500.8";"222802054.4";"197999674.7";"242079841.4";"205753208.5";"229733941.2";"226904332.3";"209641976.9";"195692016.3";"169867584.8";"193000463.8";"217282216.9";"181868959.8";"194529265.9";"242544433.1";"282558740.4";"249916902.3";"294055103.1";"269527673.8";"307717667.5";"275590987.3";"263258542.7";"261655158.5";"238712350.5";"253796714.4";"244995550.1";"220640344.8";"175833446.4";"180026561.7";"203476166.2";"231106174.9";"244524058.0";"232446364.6";"200045578.3";"187574621.3";"244759950.4";"231735627.1";"204306238.9";"218275071.2";"228570113.0";"200838975.9";"182452099.1";"172878596.9";"180449100.3";"214172969.0";"244101823.2";"238610101.8";"157755841.4";"malate_403";0;0;0
"20";"1155.2";"50498.9";"612560.7";"6538871.8";"19297306.4";"27983778.7";"79391044.7";"67498301.5";"75955908.0";"62690484.7";"69924112.0";"79983047.9";"70145519.6";"69670171.6";"74934629.4";"85793004.7";"60185405.9";"46251482.6";"48459325.7";"48325173.6";"50841413.2";"54754643.1";"48846300.8";"57903150.5";"44680116.3";"34171972.8";"60431180.6";"45338473.6";"49414951.4";"52786324.0";"41384703.7";"48460073.7";"44112588.6";"42830760.8";"38488089.4";"40588462.3";"60937420.6";"81073281.7";"83154085.0";"75315116.8";"66019131.3";"73224603.6";"70475231.0";"77073593.4";"56484687.7";"68721169.1";"61391644.6";"63708956.5";"54373408.8";"41278339.3";"48909483.1";"52760551.3";"28308367.4";"50337251.3";"43221203.2";"49834651.5";"60362484.7";"61553661.1";"52552918.6";"60043744.9";"33075406.2";"53230993.1";"47336931.4";"51952937.4";"50236984.7";"33909594.8";"62292949.8";"51603414.1";"62230250.6";"79599127.7";"77828816.8";"42562737.5";"74343075.3";"56324884.6";"76337400.0";"68249653.6";"76984078.6";"89356476.7";"52758108.9";"63098056.1";"59627499.8";"65232892.6";"49729758.8";"52804802.5";"73269246.7";"58612679.6";"34886812.9";"58780590.6";"55600684.8";"48074535.9";"62932097.5";"49957508.9";"58285175.6";"57837582.2";"51805249.5";"46905415.0";"38932654.8";"45739195.5";"54835062.5";"42237825.4";"46755236.5";"63583506.7";"76656002.4";"65673233.1";"80628904.7";"72153012.9";"85168304.1";"76421712.4";"71054340.9";"71620758.7";"62790726.0";"68188472.7";"64248626.8";"55374712.7";"39726752.5";"40775476.1";"50047292.8";"58734410.5";"65334297.9";"59411954.1";"48135283.3";"44307331.4";"64609619.2";"59570904.0";"50256836.1";"54316768.3";"57718842.9";"48662407.5";"42479538.4";"39821473.3";"42533816.9";"55346559.6";"65172663.9";"62614380.9";"35333118.6";"malate_404";0;0;0
"21";"1663.7";"5896.5";"109127.3";"962667.6";"2821421.5";"3990743.2";"11442856.8";"9894869.3";"10932275.4";"9234033.8";"10240712.7";"11468371.2";"10089227.7";"10168502.8";"10914173.2";"12294265.1";"8855679.2";"6886204.5";"7239060.6";"7145200.0";"7542452.6";"8142674.4";"7325887.8";"8405528.5";"6673021.0";"5144331.4";"8873668.6";"6779084.9";"7396737.4";"7705838.5";"6226142.9";"7292541.1";"6604699.2";"6400261.6";"5775194.7";"6032126.7";"8888561.0";"11711542.8";"11996012.6";"10907874.8";"9478466.4";"10636854.8";"10201779.3";"11229059.7";"8178687.1";"10033248.9";"9052185.3";"9345880.9";"8002095.6";"6181847.9";"7216738.5";"7798225.7";"4161230.6";"7479442.1";"6521368.6";"7380132.1";"8959966.7";"9046651.1";"7718022.8";"8886538.0";"4929992.7";"7892806.7";"7035587.7";"7726817.3";"7448685.1";"5006509.6";"9023496.4";"7668508.8";"9145341.4";"11488191.2";"11345341.5";"6330893.3";"10858065.1";"8267643.1";"10930145.3";"9851255.4";"11147372.5";"12872825.3";"7803287.3";"9154023.8";"8755955.7";"9489151.8";"7311899.4";"7774511.0";"10647127.2";"8575698.9";"5214011.2";"8588671.3";"8123318.8";"7139190.7";"9240249.4";"7464711.8";"8424745.2";"8433547.9";"7689785.8";"6996251.0";"5819790.9";"6738116.8";"8058563.5";"6328968.8";"7005906.4";"9259196.8";"10875261.8";"9598709.3";"11621279.8";"10398959.5";"12154891.1";"10919613.5";"10237691.4";"10494102.3";"9157287.3";"9824904.0";"9430657.1";"8116462.3";"5915411.1";"6160073.1";"7445444.8";"8513444.6";"9506594.6";"8676249.1";"7151578.4";"6536145.5";"9377777.3";"8745173.0";"7337324.8";"7911083.1";"8558754.1";"7191872.8";"6315641.6";"5968094.9";"6461592.1";"8104410.5";"9481282.5";"9143426.1";"5297852.4";"malate_405";0;0;0
"22";"1096.8";"1192.7";"2769.6";"118447.7";"346344.8";"492108.2";"1315763.4";"1132116.3";"1276115.1";"1047600.5";"1153304.5";"1286683.1";"1125244.1";"1168020.1";"1245551.8";"1413985.9";"981626.3";"799866.5";"830664.7";"809278.7";"870419.1";"923526.6";"833330.1";"958039.0";"783748.3";"587266.9";"1005098.2";"784812.9";"824098.8";"887190.5";"743862.7";"836495.2";"764845.0";"729802.6";"676020.1";"717629.2";"1031440.0";"1340733.7";"1376158.2";"1220031.1";"1123041.8";"1209863.6";"1184693.3";"1269370.9";"950475.6";"1130089.4";"1043001.7";"1050147.0";"925980.0";"702602.8";"849962.0";"893400.0";"505315.2";"876007.6";"748246.9";"845100.4";"1008199.2";"1054396.9";"903527.0";"998512.6";"563366.1";"906303.7";"799406.8";"864188.3";"836553.8";"579521.9";"1047433.0";"872828.4";"1063657.9";"1328595.1";"1297082.9";"710096.1";"1212702.0";"930177.2";"1276634.9";"1133595.2";"1257385.8";"1475133.5";"902689.9";"1055575.2";"1005448.4";"1099640.7";"853454.9";"898151.6";"1178461.3";"1006401.5";"609265.8";"1005116.4";"907941.7";"831276.5";"1067215.5";"859268.9";"974788.4";"974220.7";"864722.9";"791511.1";"686174.2";"801655.0";"952837.4";"753004.4";"812727.4";"1072040.9";"1282629.3";"1068150.1";"1318104.7";"1167452.0";"1377477.6";"1265688.8";"1171914.1";"1202231.9";"1057654.8";"1116609.6";"1070356.8";"913527.7";"697363.0";"734194.2";"824580.2";"1029059.0";"1105201.2";"999809.7";"820211.8";"765712.1";"1072538.7";"975273.9";"841094.3";"933967.1";"953608.8";"837245.8";"728322.5";"677181.5";"724171.9";"935862.3";"1114946.0";"1072507.4";"641207.0";"malate_406";0;0;0
"23";"416.7";"0.0";"0.0";"897.2";"0.0";"1084.3";"999.5";"0.0";"0.0";"1679.6";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"2240.2";"926.5";"1948.0";"1904.6";"2607.0";"880.0";"1397.8";"2008.6";"0.0";"553.2";"3723.3";"0.0";"947.9";"1278.5";"1939.0";"1182.3";"1726.3";"928.4";"1065.9";"1843.1";"2237.5";"0.0";"0.0";"0.0";"0.0";"723.7";"0.0";"0.0";"774.4";"0.0";"0.0";"0.0";"3205.8";"763.7";"0.0";"0.0";"650.4";"1080.4";"1723.4";"0.0";"0.0";"1568.6";"1138.0";"0.0";"2165.1";"2234.2";"0.0";"0.0";"1442.8";"0.0";"1593.9";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"3941.0";"2063.0";"9637.3";"0.0";"0.0";"0.0";"0.0";"1225.0";"0.0";"899.5";"0.0";"0.0";"0.0";"0.0";"3268.3";"0.0";"1004.0";"901.7";"1008.8";"0.0";"2509.8";"0.0";"0.0";"0.0";"0.0";"1494.1";"0.0";"0.0";"0.0";"8315.3";"0.0";"0.0";"1675.1";"0.0";"2381.9";"0.0";"0.0";"0.0";"3088.1";"0.0";"0.0";"0.0";"1982.4";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"5953.4";"0.0";"0.0";"0.0";"0.0";"4968.7";"malate_407";0;0;0
"24";"1004.1";"1774.2";"1283828.0";"9022755.5";"21625697.2";"37757253.2";"1660140.3";"1852939.3";"1587029.1";"1458419.0";"1509509.0";"1616362.1";"1148208.4";"1742123.3";"1572835.6";"1520729.1";"4782371.6";"3570297.1";"6955680.3";"2016645.2";"3299999.9";"2899324.9";"4610273.8";"660594.2";"3970728.2";"2394054.5";"5015253.9";"5155537.5";"8384713.9";"5834621.3";"5986970.3";"9667703.5";"9572151.0";"7150122.3";"6490392.7";"9953372.0";"5128919.7";"1496673.1";"2133089.7";"1482463.5";"1034497.5";"1148808.3";"1498560.5";"1508745.4";"1641082.5";"1782631.4";"5032172.9";"3048368.9";"3367989.0";"3036983.4";"2501359.3";"2206573.4";"2762277.8";"2792227.3";"1743739.4";"5067323.1";"3330227.7";"5376995.4";"11169590.7";"10709290.8";"6267819.9";"11226171.4";"9372791.3";"8355800.2";"11148514.8";"7716334.5";"9448075.6";"8873241.6";"5526052.6";"2517909.4";"1756278.1";"468892.0";"1456582.6";"981814.8";"1279154.6";"1808748.1";"2102562.8";"2110785.5";"1663875.8";"5660681.3";"3202511.6";"5908894.9";"1629621.7";"3211589.5";"5713974.5";"4468248.7";"7140823.4";"6258405.1";"5989593.5";"3641303.6";"5579587.2";"9184917.6";"8584467.3";"9452205.5";"6820204.4";"9228342.6";"10005187.8";"7894754.1";"10680295.3";"10429104.2";"8347240.2";"5638339.6";"1414947.2";"1370794.1";"1739368.6";"1628970.3";"1500113.2";"1617390.2";"2076029.2";"1493720.8";"1662185.1";"1615602.5";"5630436.6";"4747743.4";"2325800.5";"4223181.7";"3460134.3";"5813056.5";"3572689.6";"4008015.5";"4471801.4";"4769392.8";"5683033.1";"3490903.3";"10040028.6";"14575882.1";"7554338.7";"10720064.5";"9573332.9";"9158744.2";"10385633.6";"8621545.2";"5825664.7";"10256638.2";"11636534.7";"isocitrate_443";0;0;0
